grade_level,division,first_name,last_name,jersey_no,height_in,season,class_desc,xml_name,school,conference,height_ft,conference_id,player_id,position,team_code
0,2,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Shippensburg,PSAC,0,906,-101,None,638
0,2,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Simon Fraser,Great Northwest,0,30012,-101,None,30127
0,1,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",South Dakota,Summit League,0,819,-101,None,650
0,3,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Southern Me.,Little East,0,867,-101,None,662
0,3,Chandler,Ross,31,,2016,---,"FOSS,CHANDLER",Southern Me.,Little East,,867,1863811,None,662
0,3,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Southern Va.,CAC,0,15810,-101,None,30164
0,3,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Southern Vt.,NECC,0,888,-101,None,1379
0,2,Opponent Stats,Do Not Modify,-101,0,2016,---,"DO NOT MODIFY,OPPONENT TEAM STAT",St. Edward's,Heartland,0,28723,-101,None,1334
0,2,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",St. Edward's,Heartland,0,28723,-101,None,1334
0,3,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",St. Lawrence,Liberty League,0,24197,-101,None,607
0,3,Dominique,Harris,30,,2015,---,"HARRIS,DOMINIQUE",Sul Ross St.,ASC,,14825,1765695,None,1390
0,3,Isaiah,Tillman,1,0,2015,---,"TILLMAN,ISAIAH",Sul Ross St.,ASC,4,14825,1750692,None,1390
0,3,Ja'Qualin,Duplichain,10,,2016,---,"DUPLICHAIN,JA'QUALIN",Sul Ross St.,ASC,,14825,1862152,None,1390
0,3,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Sul Ross St.,ASC,0,14825,-101,None,1390
0,2,Brandon,Willis,0,,2016,---,"WILLIS,BRANDON",Tarleton St.,Lone Star,,868,1863829,None,1395
0,2,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Tarleton St.,Lone Star,0,868,-101,None,1395
0,3,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Texas-Dallas,ASC,0,14825,-101,None,23121
0,3,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Transylvania,HCAC,0,9174,-101,None,28749
0,3,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Trinity (CT),NESCAC,0,12817,-101,None,713
0,3,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Trinity (TX),SCAC,0,835,-101,None,715
0,1,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",UC Riverside,Big West,0,904,-101,None,111
0,2,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",UC San Diego,CCAA,0,828,-101,None,112
0,3,Josh,Ruffin,24,,2015,---,"RUFFIN,JOSH",UMass Boston,Little East,,867,1749396,C,401
0,3,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",UMass Boston,Little East,0,867,-101,None,401
0,1,Stefan,Borovac,3,8,2016,---,"BOROVAC,STEFAN",UMass Lowell,America East,6,845,1857190,F,368
0,1,Isaac,White,11,0,2015,---,"WHITE,ISAAC",UMass Lowell,America East,6,845,1747902,None,368
0,1,Keith,Hayes Ii,1,,2015,---,"HAYES II,KEITH",UMass Lowell,America East,,845,1747904,G,368
0,1,Connor,Bennett,35,10,2016,---,"BENNETT,CONNOR",UMass Lowell,America East,6,845,1857191,None,368
0,1,Ryan,Jones,4,3,2015,---,"JONES,RYAN",UMass Lowell,America East,6,845,1747903,G,368
0,1,Logan,Primerano,23,,2015,---,"PRIMERANO,LOGAN",UMass Lowell,America East,,845,1747901,None,368
0,1,Cameron,Wolter,44,8,2016,---,"WOLTER,CAMERON",UMass Lowell,America East,6,845,1857189,None,368
0,1,Rinardo,Perry,1,4,2016,---,"PERRY,RINARDO",UMass Lowell,America East,6,845,1857192,None,368
0,1,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",UMass Lowell,America East,0,845,-101,None,368
0,1,Mark,Cornelius,30,,2015,---,"CORNELIUS,MARK",UMass Lowell,America East,,845,1747905,None,368
0,2,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",UNC Pembroke,Peach Belt,0,12923,-101,None,537
0,2,Quamain,Rose,23,,2016,---,"ROSE,QUAMAIN",UNC Pembroke,Peach Belt,,12923,1863180,None,537
0,1,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",UT Arlington,Sun Belt,0,818,-101,None,702
0,3,C.J.,Patterson,42,,2015,---,"PATTERSON,CJ",Va. Wesleyan,ODAC,,903,1750662,None,745
0,3,Josh,Williams,0,11,2015,---,"WILLIAMS,JOSH",Va. Wesleyan,ODAC,5,903,1760156,None,745
0,3,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Va. Wesleyan,ODAC,0,903,-101,None,745
0,3,Isaiah,Cotton,22,,2015,---,"COTTON,ISAIAH",Va. Wesleyan,ODAC,,903,1760157,None,745
0,2,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Valdosta St.,Gulf South,0,858,-101,None,734
0,2,Tyler,Johnson,0,4,2017,---,JOHNSON,Valdosta St.,Gulf South,6,858,1967825,G,734
0,2,Winston,Morgan,3,0,2017,---,"MORGAN,WINSTON",Valdosta St.,Gulf South,6,858,1967826,G,734
0,2,Greg,Zuppas,24,6,2017,---,"ZUPPAS,GREG",Valdosta St.,Gulf South,6,858,1967828,F,734
0,2,Clay,Guillozet,4,4,2017,---,"GUILLOZET,CLAY",Valdosta St.,Gulf South,6,858,1967827,G,734
0,2,Carlos,Jones,2,11,2017,---,"JONES,CARLOS",Valdosta St.,Gulf South,5,858,1970982,G,734
0,2,Labrian,Shiflet,21,,2017,---,"SHIFLET,LABRIAN",Valdosta St.,Gulf South,,858,1967808,G,734
0,2,Tyrone,Sam,5,,2017,---,"SAM,TYRONE",Valdosta St.,Gulf South,,858,1967807,G,734
0,3,John,Morant,14,1,2016,---,"MORANT,JOHN",Valley Forge,DIII Independent,6,99020,1889213,None,30166
0,3,A,Sanchez,20,,2016,---,"SANCHEZ,A",Valley Forge,DIII Independent,,99020,1862266,None,30166
0,3,Edgar,Ruiz,4,,2017,---,"RUIZ,EDGAR",Valley Forge,DIII Independent,,99020,1985907,None,30166
0,3,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Valley Forge,DIII Independent,0,99020,-101,None,30166
0,2,Dylan,Okoro,42,,2017,---,"OKORO,DYLAN",Virginia St.,CIAA,,832,1974271,None,743
0,2,Lual,Rahama,22,5,2017,---,"RAHAMA,LUAL",Virginia St.,CIAA,6,832,1971010,None,743
0,2,James,Smith,15,1,2017,---,"SMITH,JAMES",Virginia St.,CIAA,6,832,1967223,None,743
0,2,William,Vedder,20,9,2017,---,"VEDDER,WILLIAM",Virginia St.,CIAA,6,832,1967191,None,743
0,2,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Virginia St.,CIAA,0,832,-101,None,743
0,2,Calvin,Giles,24,,2017,---,"GILES,CALVIN",Virginia St.,CIAA,,832,1973567,None,743
0,2,Brandon,Holley,3,,2017,---,"HOLLEY,BRANDON",Virginia St.,CIAA,,832,1967224,None,743
0,2,Justin,Harston,23,,2017,---,"HARSTON,JUSTIN",Virginia St.,CIAA,,832,1970993,None,743
